,text,preprocessed,final_label_hs,final_label_al,final_class,source
17841,"b'""jerawat mu lho, we kok lemu men saiki, jogging kono lo ben kuru, weki ojo mangan wae weki wes lemu.""\n\njan cocot e ra iso meneng cuk'",jerawat mu lho we kok besar men saiki jogging kono kamu ben kuru weki ojek online mangan saja weki sudah lemu jangan cocot e ra bisa meneng cuk,1,1,1,jawa-okky
17842,b'gerombolan yang bergabung di partai sinting indonesia (psi) mayoritas pendukung penista islam AHOK LAKNATULLAH https://t.co/ym7GrgVoPr',gerombolan yang bergabung di partai sinting indonesia psi mayoritas pendukung penista islam ahok laknatullah <links>,1,1,1,tesis-okky
17843,b'@RatnaSpaet @RossaPapa Sabar saja.. sy fikir ini sebagian dari golongan rakyat indonesia yg bentuk fisiknya manusia tp punya jiwa komunis.. karena golongan komunis itu amat krisis sifat kemanusiaan',sabar saja saya pikir ini sebagian dari golongan rakyat indonesia yang bentuk fisiknya manusia tetapi punya jiwa komunis karena golongan komunis itu amat krisis sifat kemanusiaan,0,0,4,tesis-okky
17844,b'@wongyuchei @dlwlcrma \xc2\xab diem lu buaya.',« diam kamu buaya,0,1,3,tesis-okky
17845,"b'@BadjaNuswantara Setelah sibuk jilatin bokong jokowi, ngabilin dpt ilham seperti, subhanallah'",setelah sibuk jilati bokong jokowi mengambilkan dapat ilham seperti subhanallah,1,1,1,tesis-okky
17846,b'@itsmeiyem geblek bgtt jir',geblek banget jir,0,1,3,jawa-okky
17847,@copuco_ edan teuing',edan teuing,0,1,3,jawa-nina
17848,b'@chuuliaaaa cangkeme sok bener',cangkeme sok bener,1,1,1,jawa-okky
17849,@diorihizkia Sering makan Yo. Apalagi daging celeng. Sering nggak sengaja makan di bakso',sering makan yo apalagi daging celeng sering enggak sengaja makan di bakso,0,0,4,jawa-nina
17850,b'@dzakwanazmii Peh aku dah cacat weh',peh aku sudah cacat weh,0,0,4,tesis-okky
17851,"b'@sebutsajaabunga sg mesti iku video e wong cino"" wkwk'",sg mesti ikut video e orang cino wkwk,0,0,4,jawa-okky
17852,@fitwln Mantap itu bokong mau aku tusuk langsung pake titit ku',mantap itu bokong mau aku tusuk langsung pakai titit ku,1,1,1,jawa-nina
17853,b'@Sejeongie0 cocot?wkwk',cocot wkwk,0,1,3,tesis-okky
17854,b'@Faqihazhary @hrdbacot Awkwkwkw cocot ny siapa duluan yg ga di jaga giliran ada yg bales ngeskak tambah koar koar.. \nKeyboard warior doang lo..',awkwkwkw cocot nya siapa lebih dahulu yang tidak di jaga giliran ada yang balas ngeskak tambah koar koar keyboard warior doang lo,1,1,1,jawa-okky
17855,"b'@sayursingkong_ jahat ihhh bloon amat pny pacar. mentang"" penguasa air bisa sekate kate'",jahat ih belum amat punya pacar mentang penguasa air bisa sekate kate,1,1,1,jawa-okky
17856,b'Lo pernah gak si lagi mau makan kebayang makan tai tikus. Yang pada saat itu dlu lo kecil pernah nyobain WKWKWKWK idiot',lo pernah tidak sih lagi mau makan terbayang makan tai tikus yang pada saat itu dulu kamu kecil pernah mencoba wkwkwkwk idiot,0,1,3,tesis-okky
17857,b'mamat tu memang buto perangai',mamat itu memang buto perangai,1,0,2,jawa-okky
17858,Wooyyy Njing!! ibumu pelacur ya pantesan kelakuan lu bejad! Dasar anak haram!! NovriNawawi ckakakakak :D',wooyyy njing ibumu pelacur ya pantas saja kelakuan kamu bejad dasar anak haram novrinawawi wkwk tertawa senyum lebar,1,1,1,jawa-nina
17859,@xhelleangevvi Weeee selo anying kumaha damang sia te anying edan',weeee selo anjing bagaimana damang kamu te anjing edan,0,1,3,jawa-nina
17860,@rlthingy hih A banci amat',ih a banci amat,1,1,1,jawa-nina
17861,"b'Nk marah2 tk payah buat grab la woi, g duduk diam2 dalam rumah \nStupid idiot punya org, sbb bodoh dia tahap tk blh bwk bincang dh'",nk marah marah tk payah buat grab lah woi tidak duduk diam diam dalam rumah stupid idiot punya org sebab bodoh dia tahap tk boleh bwk bincang dh,1,1,1,tesis-okky
17862,b'@rilght iye ke ketek lu pan bau nya sama',iya ke ketek kamu kapan bau nya sama,0,1,3,jawa-okky
17863,"b'@khairisi19 @simamaung Mencari pembenaran dengan membuka hal2 yg sudah lewat dimasa lalu. Pemain yg salah kok di bela, idiot'",mencari pembenaran dengan membuka hal hal yang sudah lewat di masa lalu pemain yang salah kok di bela idiot,1,1,1,tesis-okky
17864,Taknak hiking dengan @Jantan_Keparat https://t.co/NLeIV54ukR',taknak hiking dengan <links>,0,0,4,jawa-nina
17865,"@nazrlafq @muhdazrirazin Siap siap laa, borok apa lagi'",siap siap laa borok apa lagi,0,1,3,jawa-nina
17866,@FOOD_FESS edan kalo dimakan sendiri',edan kalau dimakan sendiri,0,0,4,jawa-nina
17867,b'@budimandjatmiko @jokowi 51% uang dpt dari bank asing....artinya?',51 uang dapat dari bank asing artinya,0,0,4,tesis-okky
17868,asu ngakak gue @guryffindor https://t.co/3tldUvsKFX',anjing tertawa gue <links>,0,1,3,jawa-nina
17869,jual Stiker Awas Arus Listrik Tegangan Tinggi -,jual stiker awas arus listrik tegangan tinggi,0,0,4,tesis-okky
17870,"@merapi_news Dinyang 2jt Karo bakul pit. Tp ro bapakku ora di culke. Pit wandu, apakah ada yg punya jg? https://t.co/T9MdYSETnj'",dinyang 2jt karo bakul pit tp ro bapakku tidak di culke pit wandu apakah ada yang punya jg <links>,0,0,4,jawa-nina
17871,"Mentaliti jamban = pemikiran / adat budaya kita yang kurang elok. Itulah bila dah terbiasa buat,jadi nampak biasa &amp; tak kekok nak buat drp kita ubah yg biasa (buruk) kepada luar biasa (yg baik). Dah lama berakar umbi dari peralihan zaman &amp; generasi",mentaliti jamban pemikiran adat budaya kita yang kurang elok itulah bila sudah terbiasa buat jadi menampak biasa dan tak kekok nak buat daripada kita ubah yang biasa buruk kepada luar biasa yg baik dah lama berakar umbi dari peralihan zaman dan generasi,0,0,4,tesis-okky
17872,@icsyana @sbyfess Bajul wedok',bajul wedok,0,1,3,jawa-nina
17873,RT @gulaliiimaniz: akhirnya bisa ngising',akhirnya bisa ngising,0,0,4,jawa-nina
17874,@okin0wamilkeu_ jaremu aku boyo \xf0\x9f\x99\x81',jaremu aku boyo wajah yang agak cemberut,0,0,4,jawa-nina
17875,@UyokBack @jokowi Mungki selain pekok admin akun @jokowi juga bodoh dan goblog mbah..',mungki selain bodoh admin akun juga bodoh dan goblok mbah,1,1,1,jawa-nina
17876,"@Takviri @rockygerung seorang filsuf pun harus ""feel safe""  secara materi ekonomi,  apapun caranya",seorang filsuf pun harus feel safe secara materi ekonomi apapun caranya,0,0,4,tesis-okky
17877,nek pancene asu sejak lahir \xf0\x9f\x98\x8f https://t.co/BELAKkaE4y',nek pancene anjing sejak lahir menyeringai atau wajah tersenyum sombong <links>,0,1,3,jawa-nina
17878,"@Fadly_Abenk_ @Ilystar2 @gatchile @bintangforza Nak goblog ojo di pangan dewe,sle!!!'",nak goblok ojek online di pangan dewe sle,0,1,3,jawa-nina
17879,"@aniesbaswedan Yes, nilai essay kamu 100ā?? kamu terpilih jadi gubernur dekai, bereskan semuanya dengan kata2, kata2, dan kata2.",yes nilai essay kamu 100ā kamu terpilih jadi gubernur dekai bereskan semuanya dengan kata2 kata2 dan kata2,0,0,4,tesis-okky
17880,"b'@republikaonline Kata cebong; \nAh.. telur naik cuma 3000an aja berisik, dasar kampret miskin... \xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f'",kata cebong ah telur naik cuma 3000an saja berisik dasar kampret miskin menyeringai atau wajah tersenyum sombong menyeringai atau wajah tersenyum sombong menyeringai atau wajah tersenyum sombong,1,1,1,tesis-okky
17881,b'rp haneul pada jualan memek di tl.yang on retweet',rp haneul pada jualan memek di tl yang on retweet,0,1,3,tesis-okky
17882,RT @irwanka: Prabowo ini sampah gak ada gunanya buat bangsa ini. Amien Rais juga. https://t.co/s8sJSZ7vxp,prabowo ini sampah tidak ada gunanya buat bangsa ini amien rais juga <links>,1,0,2,tesis-okky
17883,RT @digembok @newagestein Satu hal @prabowo sama kader-kader sama gobloknya.,satu hal sama kader kader sama gobloknya,1,1,1,tesis-okky
17884,Bangsat emang jadi junior tolol bet tolol. Rambut udh sugab bgini mendekin pula lah asu meneh!',bangsat memang jadi junior tolol banget tolol rambut sudah sugab begini mendekin pula lah anjing meneh,1,1,1,jawa-nina
17885,@nukereza malang suroboyo\nseng tak sayang la kok milih wong liyo',malang surabaya seng tak sayang lah kok memilih orang liyo,0,0,4,jawa-nina
17886,"b'Emang kalo mau PACARAN harus punya PACAR dulu ya? Terus, kalo kita mau SARAPAN harus jadi SARAP dulu, gitu? #galau'",emang kalau mau pacaran harus punya pacar dulu ya terus kalau kita mau sarapan harus jadi sarap dulu gitu galau,0,1,3,tesis-okky
17887,"b'Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival\n\nHen'",tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang tomohoninternationalflowerfestival hen,0,0,4,tesis-okky
17888,"Gua kira skrg minggu anjer. Gua bilang pergi ampe minggu. Lah gebleg, minggu mah besok'",gua kira sekarang minggu anjer gua bilang pergi sampai minggu lah gebleg minggu adalah besok,0,1,3,jawa-nina
17889,RT @prabowo :kirim bantuan pencitraan,kirim bantuan pencitraan,1,0,2,tesis-okky
17890,Saya SS fitnah anda !,saya ss fitnah anda,0,0,4,tesis-okky
17891,b'@apathoni Tergantung tempatnya kayaknya. Gw kemarin mengantarkan nyokap ke rumah sakit katolik di sini beres-beres aja sih walaupun rame. Klinik dekat rumah yang bermasalah.',tergantung tempatnya kayaknya gw kemarin mengantarkan ibu ke rumah sakit katolik di sini beres beres saja sih walaupun rame klinik dekat rumah yang bermasalah,0,0,4,tesis-okky
17892,Anda sudah tahu Kebajikan Khonghucu Pak Lukman? Tidak ada ajaran cocok2 penis dengan 4 istri dan penggal kafir kan?,anda sudah tahu kebajikan khonghucu pak lukman tidak ada ajaran cocok cocok penis dengan 4 istri dan penggal kafir kan,1,1,1,tesis-okky
17893,b'@bersunat lu tai? iyasih',kamu tai iyasih,1,1,1,jawa-okky
17894,b'@aihsiaboi matanya picek',matanya picek,1,1,1,jawa-okky
17895,b'@IndosatCare oiii pada niat ga sih nanganin keluhan pelanggan ? udah 4 hari keluhan ga ditanggepin. Bangke abis',oiii pada niat tidak sih menangani keluhan pelanggan sudah 4 hari keluhan tidak ditanggepin bangke abis,1,1,1,tesis-okky
17896,"b'@epiphapel mantap betul tee, gas terus. bapaknya wong edan kok, mengadi-ngadi ngomongnya kasar betul\xf0\x9f\x98\x94'",mantap betul tee gas terus bapaknya orang edan kok mengadi ngadi mengomongnya kasar betul termenung atau wajah merenung atau wajah menyesal,0,1,3,jawa-okky
17897,Ahok: Masih Perlu Diskusi untuk Terapkan Sistem Ganjil-Genap,ahok masih perlu diskusi untuk terapkan sistem ganjil genap,0,0,4,tesis-okky
17898,"b'@renderylogs bocah gendeng, koe pikir jaehyun collector pada kaya raya kali ya,  stress'",bocah gendeng koe pikir jaehyun collector pada kayak raya kali ya stress,1,1,1,jawa-okky
17899,"Sayang, aku tak ngising sek gor dilit kok ojo di tinggal lho https://t.co/P3XDdFo9XO'",sayang aku tak ngising sek gor dilit kok ojek online di tinggal lo <links>,0,0,4,jawa-nina
17900,Kivlan cs jerit-jerit komunis hidup lagi!,kivlan rekan jerit jerit komunis hidup lagi,1,0,2,tesis-okky
17901,Kok yang dukung 2 periode orangnya pada gak jelas ya...; #2019GantiPresiden ; #BalikinKeSolo ; #2019TetapJokowi yang diganti,kok yang dukung 2 periode orangnya pada tidak jelas ya 2019gantipresiden balikinkesolo 2019tetapjokowi yang diganti,1,0,2,tesis-okky
17902,GANYANG PKI ampe ke akar akarnya https://t.co/MZ35rEidL8,ganyang pki sampai ke akar akarnya <links>,1,0,2,tesis-okky
17903,b'@uusbiasaaja @gilbhas @Anyuncadel @aprizalws Jancuk \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',jancuk wajah gembira berurai air mata wajah gembira berurai air mata wajah gembira berurai air mata,0,1,3,tesis-okky
17904,b'@saruuxd saru &lt;3',saru cinta hati,0,0,4,jawa-okky
17905,Lalu aku perduli po? Yooralah edan iyeeee. Wkwkw',lalu aku peduli po yooralah edan iyeeee wkwkw,0,1,3,jawa-nina
17906,"Pegimana ini? š?¤­ RT @habibthink: Menarik!; ; Meskipun kaosnya bertuliskan ā??2018 Ganti Gubernur Jatengā??, namun semangat dan antusiasme untuk mengajak foto bersama pak @ganjarpranowo tetap ada.; ;  #KamiGanjarYasin",pegimana ini š ¤­ menarik meskipun kaosnya bertuliskan ā 2018 ganti gubernur jatengā namun semangat dan antusiasme untuk mengajak foto bersama pak tetap ada kamiganjaryasin,0,0,4,tesis-okky
17907,"b'@NurAziz_ Halah bacot, mulut lelaki terkadang selalu begitu~~'",halah bacot mulut lelaki terkadang selalu begitu,1,1,1,tesis-okky
17908,b'@seulgti najis sekali wkejwkkw',najis sekali wkejwkkw,0,1,3,tesis-okky
17909,b'@sukma_pn @AkbNouval Partai sompret ini bakal bubar sendiri. Siapa yg mau pilih?',partai sompret ini bakal bubar sendiri siapa yang mau pilih,1,1,1,tesis-okky
17910,b'Semacam hewan ulet putih merubung bangkai di sebut set',semacam hewan ulet putih merubung bangkai di sebut set,0,0,4,tesis-okky
17911,@Ardyanhc iki yan boyo https://t.co/etbuc8Z6a0',ini yan boyo <links>,0,1,3,jawa-nina
17912,b'@kokuhakubl org sipit mu ngrusak moral ank kcil kaga tanggung2 bikin video semua persi ada .',orang sipit mu merusak moral anak kecil tidak tanggung tanggung bikin video semua persi ada,0,0,4,tesis-okky
17913,@jawafess Bar ngising\xf0\x9f\x98\xad',bar ngising wajah menangis keras atau menangis tersedu sedu,0,0,4,jawa-nina
17914,b'@tanyainrl taimu balik masuk',taimu balik masuk,1,1,1,jawa-okky
17915,"b'@demagog_inc Cebong gak mikir sampai segitu, buat bikin jalan sdh brp km tuh.\n\nHabis buat jadi satpam rupiah.'",cebong tidak pikir sampai segitu buat bikin jalan sudah berapa km tuh habis buat jadi satpam rupiah,1,1,1,tesis-okky
17916,"Gubernur: Tantangan Forkopimda Ke Depan Semakin Berat, Perlu Kompakan",gubernur tantangan forkopimda ke depan semakin berat perlu kompakan,0,0,4,tesis-okky
17917,b'yg pake daymode mata lu ga picek apa njirr\xf0\x9f\x98\xad',yg pakai daymode mata kamu tidak picek apa njirr wajah menangis keras atau menangis tersedu sedu,0,1,3,jawa-okky
17918,"b'Wis to bodo amato Karo opo sek Dee lakokke, koe dipaido koe dikhianati yowis ben e, Gusti Allah ki ora sare. Sek penting aku kudu jejeg.'",wis to bodoh amato karo apa sek dee lakokke koe dipaido koe dikhianati ya sudah ben e gusti allah ki tidak sare sek penting aku harus jejeg,0,0,4,jawa-okky
17919,b'@papa_danzel @Sam_Ardi @blangk_on palestina yang islam  engga pernah merdeka\ntapi palestina yang yahudi lah yang dimerdekakan ingriss',palestina yang islam tidak pernah merdeka tapi palestina yang yahudi lah yang dimerdekakan ingriss,0,0,4,tesis-okky
17920,b'@GarisPutihku EH ANJING G USAH BANYAK BACOD LUH.  GUE TANTANG DUEL LUH BANGSAD',eh anjing g usah banyak bacod luh gue tantang duel luh bangsad,1,1,1,tesis-okky
17921,@royycoayam Nahan berak keluarnya eek\nNahan perasaan keluarnya?',nahan berak keluarnya tai nahan perasaan keluarnya,0,0,4,jawa-nina
17922,b'@rlthingy Alah drama bgt dah bangsad',alah drama banget sudah bangsad,1,1,1,tesis-okky
17923,b'@aloclair_ID 1. Mengandung ekstrak lidah buaya 2. Tidak mengandung alkohol 3. Memiliki rasa manis 4. Tidak bereaksi terhadap obat lain',1 mengandung ekstrak lidah buaya 2 tidak mengandung alkohol 3 memiliki rasa manis 4 tidak bereaksi terhadap obat lain,0,0,4,tesis-okky
17924,"b'@hardienalfath Rute Pondok Cina-Gang Sentiong keberangkatan pertama tersedia pkl 04:28 WIB, tks. |2'",rute pondok cina gang sentiong keberangkatan pertama tersedia pukul 04 28 wib tks 2,0,0,4,tesis-okky
17925,b'Geblek ya lu udah jam segini masih diajak bercanda ini juga gue masih mau kerja dan mikirin detailnya.',geblek ya kamu sudah jam segini masih diajak bercanda ini juga gue masih mau kerja dan memikirkan detailnya,1,1,1,tesis-okky
17926,"Tidak ada waktu galau, saya khawatir sama keselamatan bokong saya. https://t.co/JIvTFwqven'",tidak ada waktu galau saya khawatir sama keselamatan bokong saya <links>,0,1,3,jawa-nina
17927,Tionghoa katanya kaya? Kok pada putus sekolah? Kebanyakan dugem?,tionghoa katanya kaya kok pada putus sekolah kebanyakan dugem,1,0,2,tesis-okky
17928,Si Ahok kampret emang gak becus kerja. Pencitraan mlulu tuh si Ahok kampret. https://t.co/yM5ViOFvpc,si ahok kampret memang tidak becus kerja pencitraan melulu itu sih ahok kampret <links>,1,1,1,tesis-okky
17929,b'@ipsaeng bkn gt tai',bukan begitu tai,0,1,3,jawa-okky
17930,Cecilia Mahmuda Canolly: Islam Perlihatkan Bukti-Bukti Kekuasaan Allah.,cecilia mahmuda canolly islam perlihatkan bukti bukti kekuasaan allah,0,0,4,tesis-okky
17931,gua bingung sama lo niat nyari mutual ap ga sih udah gua follow giliran udah lo folbek kog malah lo unfoll goblog',gue bingung sama kamu niat mencari mutual apa tidak sih sudah gue follow giliran sudah kamu folbek kok malah kamu unfollow goblog,0,1,3,jawa-nina
17932,"b'apik elekku cukup malaikat ae sg nyatet, cangkemu gausa melok melok'",apik jelekku cukup malaikat saja sg nyatet cangkemu enggak usah melok melok,0,1,3,jawa-okky
17933,ini sendernya gmn ya jdi beban kasian tp ngakak asu https://t.co/4XtrsLYHAc',ini pengirimnya bagaimana ya jadi beban kasihan tetapi tertawa anjing <links>,0,1,3,jawa-nina
17934,@AvatarDw @jokowi @cakimiNOW Subhanallah... Semoga jokowi berpasangan dg cak imin.  Duet presiden dan wakil presiden yg akan membawa indonesia ke arah kemajuan dan keberadaban,subhanallah semoga jokowi berpasangan dengan cak imin duet presiden dan wakil presiden yang akan membawa indonesia ke arah kemajuan dan keberadaban,0,0,4,tesis-okky
17935,RT @BoengParno Ternyata indonesia sdah jd anggota negara persemakmuran Cina.     Iya yg makmur cinanya,ternyata indonesia sudah jadi anggota negara persemakmuran cina iya yang makmur cinanya,1,0,2,tesis-okky
17936,"b'@AyraHadi @EV4NDA Kafir jelas musuh, Munafiq membunuh dari dalam'",kafir jelas musuh munafiq membunuh dari dalam,1,1,1,tesis-okky
17937,@aireinhyunjin Alim eh ternyata bejad',alim eh ternyata bejad,1,1,1,jawa-nina
17938,@Eek_sapii Apaa??',apaa,0,0,4,jawa-nina
17939,"@aalqadri_m Asw, kirik, segawon'",asw kirik segawon,0,1,3,jawa-nina
17940,@wgmild Iya kasian emang si senyum matany lg picek',iya kasihan memang sih senyum matanya lagi picek,0,1,3,jawa-nina
17941,Apa hasilnya SBY berkuasa selama 10 tahun? Proyek pada mangkrak dan korupsi besar-besaran. https://t.co/Tea2RgwsXn,apa hasilnya sby berkuasa selama 10 tahun proyek pada mangkrak dan korupsi besar besaran <links>,1,0,2,tesis-okky
17942,RT @sirajapadoha makin lama bikin puyeng kepala itu pak prabowo sama amin rais itu om nada-nada bicaranya nggak bermutu.sama sekali,makin lama bikin puyeng kepala itu pak prabowo sama amin rais itu om nada nada bicaranya enggak bermutu sama sekali,1,0,2,tesis-okky
17943,Memang kena jadi Presiden mana2 parti baru boleh jadi PM ke? Ada dalam perlembagaan ke?,memang kena jadi presiden mana mana party baru boleh jadi pm ke ada dalam perlembagaan ke,0,0,4,tesis-okky
17944,"b'Semakin seru, keika US menaikan 10% biaya tarif untuk produk tambahan mereka ke China yg bernilai 500 Miliar USD. Ketika publik dan parlemen US menyutujui ini, kita bisa liat apakah China bisa membalas atau bahkan hanya keteteran. Tapi ujung2nya Indonesi",semakin seru keika us menaikkan 10 biaya tarif untuk produk tambahan mereka ke china yang bernilai 500 miliar usd ketika publik dan parlemen us menyutujui ini kita bisa lihat apakah china bisa membalas atau bahkan hanya keteteran tapi ujung ujungnya indonesi,0,0,4,tesis-okky
